label,capture_id,source_run_id,node_id,sample_index,timestamp_iso,dataset_split,dbfs,f_peak_acoustic_hz,low_rumble_ratio,band_bass_ratio,band_low_mid_ratio,band_mid_ratio,band_presence_ratio,band_high_ratio,band_bass_peak_hz,band_low_mid_peak_hz,band_mid_peak_hz,band_presence_peak_hz,band_high_peak_hz,dominant_band_ratio,dominant_band_peak_hz,fft_low_ratio,fft_mid_ratio,fft_high_ratio,fft_total_energy
speech,capture_20260719203038,capture_20260719203038,node03,63,2026-07-19T20:31:48.254Z,training,-87.15,328.1,0.030665,0.019117,0.365566,0.362229,0.141057,0.112032,46.9,328.1,562.5,2718.8,7828.1,0.365566,328.1,0.035431,0.746885,0.217684,0.0008099224
speech,capture_20260719203038,capture_20260719203038,node02,64,2026-07-19T20:31:49.188Z,training,-87.14,328.1,0.218333,0.13032,0.282128,0.31534,0.129306,0.142906,140.6,328.1,1875,2296.9,8109.4,0.31534,1875,0.230087,0.568018,0.201895,0.0007065131
speech,capture_20260719203038,capture_20260719203038,node04,64,2026-07-19T20:31:49.209Z,training,-86.6,796.9,0.24222,0.210587,0.173276,0.374251,0.136893,0.104994,93.8,328.1,796.9,4687.5,6046.9,0.374251,796.9,0.260247,0.542546,0.197208,0.0009183037
speech,capture_20260719203038,capture_20260719203038,node01,64,2026-07-19T20:31:49.253Z,training,-86.3,468.8,0.129851,0.071072,0.260986,0.447489,0.127057,0.093395,140.6,468.8,843.8,4593.8,5062.5,0.447489,843.8,0.169445,0.645377,0.185179,0.0009594464
speech,capture_20260719203038,capture_20260719203038,node03,64,2026-07-19T20:31:49.304Z,training,-86.67,562.5,0.543724,0.478813,0.064639,0.262018,0.086233,0.108297,46.9,187.5,562.5,2671.9,5203.1,0.478813,46.9,0.547238,0.299116,0.153646,0.0009913181
speech,capture_20260719203038,capture_20260719203038,node02,65,2026-07-19T20:31:50.187Z,training,-86.77,234.4,0.349556,0.275755,0.173007,0.292362,0.130697,0.12818,46.9,234.4,515.6,2953.1,5109.4,0.292362,515.6,0.412622,0.38044,0.206938,0.0006723284
speech,capture_20260719203038,capture_20260719203038,node04,65,2026-07-19T20:31:50.225Z,training,-86.89,328.1,0.500596,0.411035,0.212594,0.167535,0.095401,0.113436,46.9,328.1,750,2156.2,6468.8,0.411035,46.9,0.514367,0.329384,0.156248,0.0009762025
speech,capture_20260719203038,capture_20260719203038,node01,65,2026-07-19T20:31:50.287Z,training,-85.85,234.4,0.631165,0.597114,0.105297,0.157674,0.075233,0.064682,46.9,234.4,562.5,4500,5062.5,0.597114,46.9,0.657385,0.227641,0.114974,0.001816057
speech,capture_20260719203038,capture_20260719203038,node03,65,2026-07-19T20:31:50.395Z,training,-86.98,468.8,0.518933,0.424956,0.280076,0.155527,0.07345,0.065991,93.8,187.5,515.6,2203.1,5015.6,0.424956,93.8,0.540069,0.354748,0.105183,0.001470478
speech,capture_20260719203038,capture_20260719203038,node02,66,2026-07-19T20:31:51.203Z,training,-86.78,750,0.65556,0.604691,0.120759,0.151951,0.059202,0.063397,46.9,187.5,750,2015.6,7875,0.604691,46.9,0.669293,0.239214,0.091493,0.001568289
speech,capture_20260719203038,capture_20260719203038,node04,66,2026-07-19T20:31:51.216Z,training,-86.58,234.4,0.252984,0.07985,0.363615,0.294493,0.135166,0.126876,140.6,187.5,1171.9,2296.9,6703.1,0.363615,187.5,0.335624,0.456584,0.207793,0.0006596535
speech,capture_20260719203038,capture_20260719203038,node01,66,2026-07-19T20:31:51.284Z,training,-86.09,562.5,0.168862,0.102711,0.225152,0.39991,0.117509,0.154719,46.9,328.1,562.5,2015.6,5484.4,0.39991,562.5,0.207955,0.573849,0.218196,0.0007319382
speech,capture_20260719203038,capture_20260719203038,node03,66,2026-07-19T20:31:51.290Z,training,-87.09,328.1,0.319643,0.228712,0.21591,0.259404,0.127415,0.168558,140.6,187.5,1171.9,2484.4,10968.8,0.259404,1171.9,0.33337,0.438938,0.227692,0.0005961206
speech,capture_20260719203038,capture_20260719203038,node04,67,2026-07-19T20:31:52.220Z,training,-87.15,281.2,0.277088,0.243022,0.28818,0.262649,0.12122,0.084928,93.8,281.2,609.4,2156.2,9140.6,0.28818,281.2,0.333195,0.504061,0.162744,0.001057447
speech,capture_20260719203038,capture_20260719203038,node02,67,2026-07-19T20:31:52.226Z,training,-87.01,328.1,0.119108,0.104767,0.276791,0.355981,0.150502,0.111959,46.9,328.1,703.1,2296.9,7875,0.355981,703.1,0.175469,0.608124,0.216407,0.0008874363
speech,capture_20260719203038,capture_20260719203038,node03,67,2026-07-19T20:31:52.280Z,training,-87.17,421.9,0.477271,0.438926,0.177874,0.159456,0.105107,0.118638,46.9,421.9,656.2,2437.5,5531.2,0.438926,46.9,0.486759,0.335484,0.177757,0.0009574693
speech,capture_20260719203038,capture_20260719203038,node01,67,2026-07-19T20:31:52.285Z,training,-85.24,281.2,0.239062,0.203664,0.224606,0.086916,0.159896,0.324918,46.9,281.2,609.4,4968.8,5015.6,0.324918,5015.6,0.302585,0.22498,0.472435,0.00298211
speech,capture_20260719203038,capture_20260719203038,node02,68,2026-07-19T20:31:53.226Z,training,-86.79,421.9,0.186436,0.145403,0.186501,0.296523,0.188542,0.183031,140.6,421.9,937.5,2015.6,5906.2,0.296523,937.5,0.196958,0.497934,0.305108,0.0006110021
speech,capture_20260719203038,capture_20260719203038,node04,68,2026-07-19T20:31:53.233Z,training,-86.58,281.2,0.702498,0.669472,0.077517,0.124809,0.069056,0.059145,93.8,281.2,609.4,2156.2,5906.2,0.669472,93.8,0.720469,0.178198,0.101334,0.001680392
speech,capture_20260719203038,capture_20260719203038,node01,68,2026-07-19T20:31:53.293Z,training,-85.32,234.4,0.230455,0.195237,0.14319,0.161083,0.281064,0.219425,93.8,234.4,1078.1,4406.2,5062.5,0.281064,4406.2,0.309169,0.22409,0.466741,0.0009741713
speech,capture_20260719203038,capture_20260719203038,node03,68,2026-07-19T20:31:53.300Z,training,-87,375,0.344137,0.243532,0.389496,0.204715,0.089866,0.072392,46.9,375,609.4,2062.5,11062.5,0.389496,375,0.345802,0.530743,0.123455,0.001048661
speech,capture_20260719203038,capture_20260719203038,node04,69,2026-07-19T20:31:54.216Z,training,-86.4,281.2,0.38536,0.262648,0.35306,0.208401,0.087028,0.088862,46.9,281.2,937.5,3562.5,9421.9,0.35306,281.2,0.441516,0.425897,0.132587,0.001110681
speech,capture_20260719203038,capture_20260719203038,node02,69,2026-07-19T20:31:54.258Z,training,-86.63,234.4,0.607746,0.547903,0.111785,0.165735,0.084024,0.090553,93.8,187.5,1875,3375,6750,0.547903,93.8,0.636988,0.229075,0.133937,0.001101998
speech,capture_20260719203038,capture_20260719203038,node03,69,2026-07-19T20:31:54.321Z,training,-86.79,609.4,0.511494,0.489968,0.056059,0.258495,0.101244,0.094233,46.9,281.2,609.4,2203.1,5156.2,0.489968,46.9,0.525391,0.310616,0.163993,0.00101038
speech,capture_20260719203038,capture_20260719203038,node01,69,2026-07-19T20:31:54.368Z,training,-85.43,468.8,0.584592,0.551079,0.154792,0.162991,0.081759,0.049379,46.9,468.8,609.4,4406.2,11109.4,0.551079,46.9,0.613998,0.278104,0.107898,0.001955076
speech,capture_20260719203038,capture_20260719203038,node04,70,2026-07-19T20:31:55.227Z,training,-86.38,609.4,0.555667,0.517435,0.067008,0.216068,0.093923,0.105566,46.9,375,609.4,3093.8,5250,0.517435,46.9,0.566472,0.28557,0.147958,0.0009856656
speech,capture_20260719203038,capture_20260719203038,node02,70,2026-07-19T20:31:55.234Z,training,-86.63,468.8,0.553204,0.513239,0.087338,0.222156,0.090679,0.086588,46.9,468.8,609.4,2953.1,9234.4,0.513239,46.9,0.573251,0.295072,0.131676,0.001049175
speech,capture_20260719203038,capture_20260719203038,node01,70,2026-07-19T20:31:55.294Z,training,-86.22,234.4,0.427138,0.354694,0.271638,0.189404,0.096936,0.087328,46.9,234.4,515.6,3000,5156.2,0.354694,46.9,0.51646,0.334783,0.148756,0.001079511
speech,capture_20260719203038,capture_20260719203038,node03,70,2026-07-19T20:31:55.300Z,training,-87.09,468.8,0.542294,0.51302,0.177772,0.156885,0.072033,0.08029,46.9,468.8,1312.5,3046.9,5718.8,0.51302,46.9,0.588753,0.296505,0.114742,0.00110499
speech,capture_20260719203038,capture_20260719203038,node02,71,2026-07-19T20:31:56.233Z,training,-87.03,375,0.246285,0.177942,0.310787,0.218881,0.132453,0.159938,46.9,375,515.6,3328.1,7593.8,0.310787,375,0.259452,0.512661,0.227888,0.0007140536
speech,capture_20260719203038,capture_20260719203038,node04,71,2026-07-19T20:31:56.238Z,training,-86.68,375,0.435944,0.417336,0.213963,0.199909,0.091562,0.07723,93.8,375,515.6,2109.4,6796.9,0.417336,93.8,0.470969,0.387176,0.141855,0.00127599
speech,capture_20260719203038,capture_20260719203038,node01,71,2026-07-19T20:31:56.266Z,training,-85.87,1500,0.16497,0.148694,0.177055,0.499849,0.094319,0.080083,93.8,281.2,1500,2953.1,7218.8,0.499849,1500,0.218195,0.648806,0.132999,0.001195662
speech,capture_20260719203038,capture_20260719203038,node03,71,2026-07-19T20:31:56.300Z,training,-87.15,281.2,0.535934,0.481227,0.127156,0.160673,0.108206,0.122739,46.9,281.2,656.2,3140.6,5390.6,0.481227,46.9,0.5552,0.263164,0.181636,0.0009400356
speech,capture_20260719203038,capture_20260719203038,node02,72,2026-07-19T20:31:57.259Z,training,-87.05,234.4,0.260231,0.233549,0.257954,0.320267,0.085324,0.102905,46.9,234.4,796.9,3046.9,11437.5,0.320267,796.9,0.33583,0.524097,0.140073,0.0009973239
speech,capture_20260719203038,capture_20260719203038,node01,72,2026-07-19T20:31:57.301Z,training,-86.09,234.4,0.117244,0.085727,0.21165,0.188744,0.3389,0.174979,46.9,234.4,1921.9,4640.6,5156.2,0.3389,4640.6,0.204549,0.293772,0.501679,0.002002135
speech,capture_20260719203038,capture_20260719203038,node04,72,2026-07-19T20:31:57.308Z,training,-86.22,375,0.368886,0.303118,0.356507,0.175731,0.078881,0.085762,46.9,375,1125,2015.6,6281.2,0.356507,375,0.382062,0.490902,0.127036,0.001043941
speech,capture_20260719203038,capture_20260719203038,node03,72,2026-07-19T20:31:57.343Z,training,-86.85,281.2,0.571125,0.453619,0.209282,0.190236,0.055147,0.091716,46.9,187.5,703.1,2812.5,5156.2,0.453619,46.9,0.579025,0.317531,0.103443,0.001384529
speech,capture_20260719203038,capture_20260719203038,node02,73,2026-07-19T20:31:58.259Z,training,-86.8,515.6,0.465897,0.421503,0.094134,0.19219,0.121434,0.170739,93.8,375,515.6,2015.6,5859.4,0.421503,93.8,0.473197,0.290399,0.236404,0.000744498
speech,capture_20260719203038,capture_20260719203038,node04,73,2026-07-19T20:31:58.265Z,training,-86.72,328.1,0.309384,0.215824,0.383417,0.162604,0.106568,0.131587,93.8,328.1,937.5,3281.2,11203.1,0.383417,328.1,0.388003,0.435435,0.176562,0.0008766208
speech,capture_20260719203038,capture_20260719203038,node03,73,2026-07-19T20:31:58.300Z,training,-86.83,234.4,0.593288,0.549317,0.076926,0.218317,0.065726,0.089714,46.9,234.4,515.6,2390.6,7125,0.549317,46.9,0.625159,0.25504,0.119801,0.00122341
speech,capture_20260719203038,capture_20260719203038,node01,73,2026-07-19T20:31:58.306Z,training,-85.94,562.5,0.539832,0.450779,0.164518,0.185574,0.124428,0.074701,46.9,187.5,562.5,4500,7593.8,0.450779,46.9,0.577074,0.253996,0.16893,0.001165899
speech,capture_20260719203038,capture_20260719203038,node04,74,2026-07-19T20:31:59.249Z,training,-86.31,281.2,0.346221,0.232469,0.324761,0.27778,0.081761,0.083229,93.8,187.5,1218.8,2437.5,7921.9,0.324761,187.5,0.35557,0.520532,0.123898,0.001153062
speech,capture_20260719203038,capture_20260719203038,node02,74,2026-07-19T20:31:59.257Z,training,-87.07,234.4,0.110084,0.034679,0.360278,0.315877,0.116803,0.172362,46.9,234.4,984.4,2250,5156.2,0.360278,234.4,0.226853,0.549627,0.22352,0.0007014069
speech,capture_20260719203038,capture_20260719203038,node01,74,2026-07-19T20:31:59.295Z,training,-86.21,234.4,0.460756,0.298431,0.397827,0.149048,0.076707,0.077987,46.9,187.5,1078.1,4781.2,6562.5,0.397827,187.5,0.589648,0.290971,0.11938,0.001472642
speech,capture_20260719203038,capture_20260719203038,node03,74,2026-07-19T20:31:59.317Z,training,-87.13,609.4,0.68974,0.662786,0.089681,0.145323,0.047757,0.054453,46.9,375,609.4,3046.9,6656.2,0.662786,46.9,0.692148,0.230808,0.077044,0.001939939
speech,capture_20260719203038,capture_20260719203038,node02,75,2026-07-19T20:32:00.252Z,training,-86.85,281.2,0.410137,0.346382,0.212932,0.202195,0.125027,0.113465,140.6,281.2,656.2,2859.4,7031.2,0.346382,140.6,0.420577,0.386777,0.192645,0.0009248924
speech,capture_20260719203038,capture_20260719203038,node04,75,2026-07-19T20:32:00.256Z,training,-86.9,609.4,0.632994,0.538269,0.137203,0.16396,0.070981,0.089586,46.9,187.5,609.4,4781.2,5250,0.538269,46.9,0.646958,0.227318,0.125724,0.00116928
speech,capture_20260719203038,capture_20260719203038,node01,75,2026-07-19T20:32:00.333Z,training,-85.68,281.2,0.4618,0.412148,0.124767,0.234755,0.108587,0.119744,46.9,281.2,1125,4546.9,6140.6,0.412148,46.9,0.482295,0.332016,0.185689,0.0009399407
speech,capture_20260719203038,capture_20260719203038,node03,75,2026-07-19T20:32:00.337Z,training,-86.95,328.1,0.419078,0.388752,0.203022,0.181378,0.111589,0.115259,46.9,328.1,656.2,2343.8,5531.2,0.388752,46.9,0.425821,0.392959,0.18122,0.0008078952
speech,capture_20260719203038,capture_20260719203038,node02,76,2026-07-19T20:32:01.252Z,training,-86.89,328.1,0.175697,0.149718,0.51256,0.172112,0.084452,0.081158,93.8,328.1,703.1,2015.6,5437.5,0.51256,328.1,0.217388,0.657871,0.124741,0.001198539
speech,capture_20260719203038,capture_20260719203038,node04,76,2026-07-19T20:32:01.259Z,training,-86.32,281.2,0.346032,0.271619,0.305043,0.203841,0.103755,0.115741,46.9,281.2,515.6,2156.2,5015.6,0.305043,281.2,0.349368,0.484875,0.165757,0.001001363
speech,capture_20260719203038,capture_20260719203038,node01,76,2026-07-19T20:32:01.294Z,training,-85.81,4593.8,0.251711,0.21335,0.088123,0.068239,0.457968,0.17232,46.9,187.5,515.6,4593.8,5156.2,0.457968,4593.8,0.268367,0.109168,0.622465,0.002992174
speech,capture_20260719203038,capture_20260719203038,node03,76,2026-07-19T20:32:01.339Z,training,-86.55,234.4,0.60709,0.493244,0.192809,0.165327,0.069941,0.078679,46.9,187.5,515.6,2015.6,5625,0.493244,46.9,0.639483,0.245267,0.11525,0.001393183
speech,capture_20260719203038,capture_20260719203038,node04,77,2026-07-19T20:32:02.253Z,training,-86.95,937.5,0.403779,0.332103,0.105891,0.289216,0.146055,0.126734,46.9,187.5,937.5,2812.5,10687.5,0.332103,46.9,0.418278,0.370524,0.211199,0.0008161982
speech,capture_20260719203038,capture_20260719203038,node02,77,2026-07-19T20:32:02.369Z,training,-87.23,562.5,0.331718,0.289317,0.18994,0.308357,0.100088,0.112298,46.9,281.2,562.5,2062.5,8250,0.308357,562.5,0.361845,0.481635,0.15652,0.0008004606
speech,capture_20260719203038,capture_20260719203038,node01,77,2026-07-19T20:32:02.387Z,training,-84.93,4593.8,0.678594,0.661005,0.026662,0.085026,0.180326,0.046981,46.9,468.8,843.8,4593.8,5203.1,0.661005,46.9,0.679266,0.106392,0.214342,0.003692392
speech,capture_20260719203038,capture_20260719203038,node03,77,2026-07-19T20:32:02.446Z,training,-86.91,421.9,0.531384,0.499684,0.274699,0.107909,0.059437,0.058271,46.9,421.9,515.6,2203.1,7734.4,0.499684,46.9,0.533915,0.37009,0.095995,0.001844727
speech,capture_20260719203038,capture_20260719203038,node04,78,2026-07-19T20:32:03.265Z,training,-86.66,515.6,0.498246,0.453613,0.189501,0.228223,0.069264,0.059398,46.9,234.4,515.6,2015.6,6421.9,0.453613,46.9,0.545204,0.352498,0.102297,0.001791512
speech,capture_20260719203038,capture_20260719203038,node02,78,2026-07-19T20:32:03.281Z,training,-86.7,468.8,0.279249,0.250427,0.187659,0.264919,0.093651,0.203344,93.8,468.8,750,2156.2,9890.6,0.264919,750,0.32281,0.452221,0.224969,0.0005929435
speech,capture_20260719203038,capture_20260719203038,node01,78,2026-07-19T20:32:03.317Z,training,-85.35,234.4,0.250929,0.183112,0.130767,0.134372,0.238729,0.313021,93.8,187.5,984.4,4687.5,5156.2,0.313021,5156.2,0.306227,0.171541,0.522232,0.001607584
speech,capture_20260719203038,capture_20260719203038,node03,78,2026-07-19T20:32:03.322Z,training,-86.96,468.8,0.57281,0.513987,0.19596,0.133176,0.056468,0.100409,46.9,468.8,562.5,2062.5,5203.1,0.513987,46.9,0.626784,0.263451,0.109765,0.001253328
speech,capture_20260719203038,capture_20260719203038,node04,79,2026-07-19T20:32:04.254Z,training,-86.61,234.4,0.188457,0.082761,0.530127,0.182168,0.097736,0.107208,93.8,234.4,562.5,2953.1,8109.4,0.530127,234.4,0.346289,0.499216,0.154495,0.0009392994
speech,capture_20260719203038,capture_20260719203038,node02,79,2026-07-19T20:32:04.330Z,training,-87.1,234.4,0.507279,0.388029,0.215879,0.189598,0.091934,0.114559,46.9,187.5,750,2718.8,5718.8,0.388029,46.9,0.589437,0.246174,0.164389,0.0009229511
speech,capture_20260719203038,capture_20260719203038,node03,79,2026-07-19T20:32:04.338Z,training,-86.89,234.4,0.211906,0.121625,0.384351,0.174748,0.150416,0.16886,46.9,234.4,609.4,2062.5,5906.2,0.384351,234.4,0.309863,0.42587,0.264267,0.000654783
speech,capture_20260719203038,capture_20260719203038,node01,79,2026-07-19T20:32:04.343Z,training,-85.28,281.2,0.425257,0.370249,0.180269,0.226872,0.096928,0.125682,46.9,281.2,796.9,3468.8,12000,0.370249,46.9,0.438585,0.394603,0.166811,0.0009082342
speech,capture_20260719203038,capture_20260719203038,node04,80,2026-07-19T20:32:05.265Z,training,-86.61,234.4,0.595778,0.444244,0.330589,0.147515,0.037275,0.040377,46.9,187.5,515.6,4406.2,5015.6,0.444244,46.9,0.686924,0.250266,0.06281,0.002481875
speech,capture_20260719203038,capture_20260719203038,node02,80,2026-07-19T20:32:05.279Z,training,-86.99,281.2,0.269951,0.207893,0.222901,0.301675,0.132323,0.135208,140.6,281.2,796.9,2296.9,5015.6,0.301675,796.9,0.298416,0.49128,0.210304,0.0008006982
speech,capture_20260719203038,capture_20260719203038,node03,80,2026-07-19T20:32:05.319Z,training,-86.57,375,0.527158,0.485819,0.143156,0.178652,0.085101,0.107272,46.9,375,703.1,3000,5390.6,0.485819,46.9,0.564811,0.287398,0.147792,0.000916536
speech,capture_20260719203038,capture_20260719203038,node01,80,2026-07-19T20:32:05.326Z,training,-84.83,421.9,0.606601,0.576502,0.093748,0.207757,0.060928,0.061064,46.9,421.9,703.1,3000,6562.5,0.576502,46.9,0.611899,0.291335,0.096766,0.00149927
speech,capture_20260719203038,capture_20260719203038,node04,81,2026-07-19T20:32:06.264Z,training,-86.88,375,0.430612,0.301204,0.217188,0.24646,0.121118,0.114031,46.9,187.5,656.2,2296.9,5671.9,0.301204,46.9,0.450144,0.363983,0.185873,0.0008732147
speech,capture_20260719203038,capture_20260719203038,node02,81,2026-07-19T20:32:06.287Z,training,-87.13,1218.8,0.043676,0.036133,0.113646,0.466964,0.194914,0.188343,93.8,468.8,1218.8,2156.2,7546.9,0.466964,1218.8,0.067917,0.614362,0.317721,0.0005431842
speech,capture_20260719203038,capture_20260719203038,node01,81,2026-07-19T20:32:06.397Z,training,-86.26,468.8,0.470291,0.363017,0.32088,0.149691,0.051236,0.115176,46.9,468.8,515.6,2484.4,5250,0.363017,46.9,0.490574,0.366332,0.143094,0.001825972
speech,capture_20260719203038,capture_20260719203038,node03,81,2026-07-19T20:32:06.416Z,training,-87.07,609.4,0.42844,0.340836,0.118023,0.361481,0.080078,0.099583,46.9,187.5,609.4,2250,5437.5,0.361481,609.4,0.431264,0.435215,0.133521,0.0009874367
speech,capture_20260719203038,capture_20260719203038,node04,82,2026-07-19T20:32:07.277Z,training,-86.6,796.9,0.648906,0.591006,0.071846,0.174172,0.084715,0.078261,46.9,187.5,796.9,2203.1,7031.2,0.591006,46.9,0.663543,0.205464,0.130994,0.001312068
speech,capture_20260719203038,capture_20260719203038,node02,82,2026-07-19T20:32:07.291Z,training,-86.73,234.4,0.165694,0.154637,0.343344,0.266435,0.136391,0.099193,140.6,234.4,703.1,2250,6890.6,0.343344,234.4,0.298312,0.509131,0.192557,0.0009127456
speech,capture_20260719203038,capture_20260719203038,node01,82,2026-07-19T20:32:07.327Z,training,-85.76,609.4,0.53106,0.451438,0.123782,0.237202,0.090261,0.097316,46.9,187.5,609.4,3421.9,5015.6,0.451438,46.9,0.537468,0.317243,0.145289,0.001042909
speech,capture_20260719203038,capture_20260719203038,node03,82,2026-07-19T20:32:07.356Z,training,-87.59,421.9,0.208501,0.09515,0.307917,0.333911,0.128549,0.134473,140.6,187.5,703.1,2015.6,9000,0.333911,703.1,0.244471,0.553747,0.201782,0.00067095
speech,capture_20260719203038,capture_20260719203038,node02,83,2026-07-19T20:32:08.303Z,training,-87.1,281.2,0.465908,0.409563,0.233206,0.163177,0.087041,0.107013,93.8,281.2,515.6,2859.4,5671.9,0.409563,93.8,0.537643,0.312576,0.149781,0.00107332
speech,capture_20260719203038,capture_20260719203038,node04,83,2026-07-19T20:32:08.314Z,training,-87.11,234.4,0.175858,0.045938,0.258665,0.325246,0.133595,0.236556,93.8,187.5,656.2,2718.8,8062.5,0.325246,656.2,0.246329,0.488608,0.265063,0.0004912856
speech,capture_20260719203038,capture_20260719203038,node01,83,2026-07-19T20:32:08.321Z,training,-85.83,4640.6,0.251292,0.229192,0.144729,0.292367,0.269851,0.06386,46.9,234.4,1640.6,4640.6,5015.6,0.292367,1640.6,0.298181,0.387471,0.314348,0.001565001
speech,capture_20260719203038,capture_20260719203038,node03,83,2026-07-19T20:32:08.357Z,training,-87.08,562.5,0.505349,0.481405,0.070873,0.283917,0.072096,0.09171,93.8,234.4,562.5,2437.5,5625,0.481405,93.8,0.546071,0.325531,0.128398,0.001154567
